pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,sy_dist
"Kepler-1638 b","Kepler-1638","Transit",2016,259.33683000000,1.87000000,4.16000000,0.7450000000,304.00,5710.00,0.950000,0.970000,1525.52000000
"PSR J2322-2650 b","PSR J2322-2650","Pulsar Timing",2017,0.32296399700,13.90000000,252.64306700,0.0102000000,,,,1.400000,230.00000000
"Kepler-114 d","Kepler-114","Transit",2013,11.77600000000,2.53000000,3.90000000,0.0835800000,446.00,4660.00,0.540000,0.560000,259.53300000
"Kepler-1546 b","Kepler-1546","Transit",2016,19.59749710000,3.13000000,9.96000000,0.1366000000,671.00,5623.00,0.930000,0.950000,931.95600000
"KOI-1843.03","Kepler-974","Transit",2013,0.17689130000,0.61000000,8.00000000,0.0050000000,1654.00,3584.00,0.450000,0.460000,134.31100000
"EPIC 220674823 b","EPIC 220674823","Transit",2016,0.57130782000,1.60600000,7.54000000,0.0132000000,2324.00,5578.00,0.990000,0.913000,244.59000000
"Kepler-348 c","Kepler-348","Transit",2014,17.26542700000,1.33000000,2.33000000,0.1380000000,888.00,6177.00,1.359000,1.189000,570.78300000
"Kepler-925 b","Kepler-925","Transit",2016,33.86785310000,2.34000000,6.08000000,0.1805000000,394.00,4673.00,0.720000,0.770000,611.11500000
"Kepler-1380 b","Kepler-1380","Transit",2016,10.31082450000,1.43000000,2.63000000,0.0917000000,786.00,5570.00,0.940000,0.960000,2462.94000000
"Kepler-311 b","Kepler-311","Transit",2014,9.17609200000,1.70000000,3.53000000,0.0870000000,960.00,5905.00,1.188000,0.994000,778.65400000
"Kepler-10 d","Kepler-10","Radial Velocity",2023,151.06000000000,3.49000000,12.00000000,0.5379000000,387.00,5708.00,1.065000,0.910000,185.50600000
"TOI-6008 b","TOI-6008","Transit",2024,0.85743470000,1.03000000,4.00000000,0.0107770000,707.00,3075.00,0.242000,0.230000,23.10080000
"Kepler-916 b","Kepler-916","Transit",2016,32.29687980000,1.76000000,3.75000000,0.1885000000,503.00,5248.00,0.810000,0.850000,830.71200000
"WASP-68 b","WASP-68","Transit",2014,5.08430000000,14.79588000,343.25640000,0.0620600000,1490.00,5910.00,1.790000,1.490000,226.39900000
"Kepler-740 b","Kepler-740","Transit",2016,3.58410121600,4.57000000,18.90000000,0.0462000000,1131.00,5438.00,0.870000,0.910000,1442.02000000
"Kepler-1008 b","Kepler-1008","Transit",2016,12.43931193000,1.28000000,2.18000000,0.0975500000,627.00,5066.00,0.780000,0.810000,282.56500000
"Kepler-757 b","Kepler-757","Transit",2016,1.02267882100,1.36000000,2.42000000,0.0190000000,1734.00,6014.00,1.130000,1.080000,1068.68000000
"WASP-129 b","WASP-129","Transit",2016,5.74814500000,10.42437000,317.83000000,0.0628000000,1100.00,5900.00,0.900000,1.000000,301.46200000
"Kepler-954 b","Kepler-954","Transit",2016,16.78176602000,2.32000000,5.99000000,0.1202000000,545.00,4990.00,0.760000,0.820000,215.81400000
"Kepler-633 b","Kepler-633","Transit",2016,8.50340718000,1.63000000,3.29000000,0.0818500000,1021.00,5899.00,1.150000,1.020000,680.54000000
"Kepler-508 b","Kepler-508","Transit",2016,25.30889748000,1.64000000,3.33000000,0.1727400000,710.00,6025.00,1.250000,1.160000,324.61800000
"Kepler-1264 b","Kepler-1264","Transit",2016,0.96852602300,1.18000000,1.76000000,0.0183900000,1677.00,5791.00,0.980000,0.990000,801.99300000
"Kepler-1515 b","Kepler-1515","Transit",2016,214.31141640000,9.55000000,66.20000000,0.7523500000,380.00,6511.00,1.410000,1.300000,539.32100000
"Kepler-1188 b","Kepler-1188","Transit",2016,17.13695430000,2.08000000,4.98000000,0.1350000000,775.00,5913.00,1.060000,1.040000,1717.48000000
"Kepler-1598 b","Kepler-1598","Transit",2016,4.34195123000,0.95000000,0.80900000,0.0520700000,1236.00,5940.00,1.090000,1.070000,619.86200000
"Kepler-1299 b","Kepler-1299","Transit",2016,19.94008740000,2.98000000,9.17000000,0.1357000000,588.00,5609.00,0.910000,0.940000,1404.94000000
"Kepler-19 c","Kepler-19","Transit Timing Variations",2011,28.73100000000,3.68000000,13.10000000,0.1765736996,589.64,5544.00,0.859000,0.936000,218.56200000
"Kepler-363 b","Kepler-363","Transit",2014,3.61456800000,1.16000000,1.65000000,0.0480000000,1347.00,5593.00,1.485000,1.226000,762.59600000
"K2-396 b","K2-396","Transit",2022,0.67386200000,1.57900000,3.12000000,,,5236.00,0.920000,0.954000,274.86400000
"K2-347 b","K2-347","Transit",2021,7.18725700000,2.41000000,6.39000000,,640.00,4599.00,0.630000,0.660000,320.33600000
"Wolf 1069 b","Wolf 1069","Radial Velocity",2023,15.56400000000,1.08000000,1.26000000,0.0672000000,250.10,3158.00,0.181300,0.167000,9.58341000
"Kepler-1592 b","Kepler-1592","Transit",2016,3.05710069000,1.54000000,2.99000000,0.0400000000,1202.00,6213.00,1.280000,1.180000,1639.47000000
"Kepler-530 b","Kepler-530","Transit",2016,39.30941904000,3.01000000,9.32000000,0.2149100000,488.00,5697.00,0.890000,0.970000,457.70900000
"Kepler-1514 c","Kepler-1514","Transit",2020,10.51418100000,1.17582410,1.74000000,0.0997000000,1066.00,6145.00,1.289000,1.196000,397.29200000
"HIP 5763 b","HIP 5763","Radial Velocity",2021,30.01400000000,14.20000000,162.09248757,0.1700000000,440.90,4352.00,0.750378,0.720000,31.90430000
"Kepler-145 c","Kepler-145","Transit",2013,42.88200000000,4.32000000,79.40000000,0.2624400000,709.00,6022.00,1.850000,1.320000,566.85000000
"Kepler-936 b","Kepler-936","Transit",2016,10.56134221000,1.45000000,2.70000000,0.0954000000,867.00,5482.00,0.890000,0.920000,823.39900000
"Kepler-445 b","Kepler-445","Transit",2015,2.98415100000,1.58000000,3.12000000,0.0217000000,401.00,3157.00,0.210000,0.180000,127.20100000
"K2-192 b","K2-192","Transit",2018,4.16281700000,1.52000000,2.92000000,0.0490000000,939.00,5222.00,0.810000,0.900000,221.75300000
"Kepler-407 c","Kepler-407","Radial Velocity",2014,3000.00000000000,12.30000000,4000.00000000,3.2709036900,146.73,5476.00,1.010000,1.000000,338.36800000
"Kepler-368 c","Kepler-368","Transit",2014,72.37933400000,3.88000000,14.30000000,0.3600000000,575.00,5502.00,2.019000,1.165000,770.97800000
"TOI-2337 b","TOI-2337","Transit",2022,2.99432000000,10.08808263,508.52545120,,1272.46,4780.00,3.220000,1.325000,536.04600000
"Kepler-1834 c","Kepler-1834","Transit",2023,0.76669151700,1.22000000,1.98000000,0.0150000000,1541.00,4821.00,0.788000,0.765000,500.39500000
"HD 17674 b","HD 17674","Radial Velocity",2017,623.80000000000,13.90000000,276.51210000,1.4200000000,259.52,5904.00,1.180000,0.980000,44.42640000
"Kepler-616 d","Kepler-616","Transit",2021,51.06740189000,2.65300000,7.52000000,0.2749000000,499.00,6004.00,0.977000,1.061000,945.77500000
"TOI-3896 b","TOI-3896","Transit",2026,4.37730369667,3.14949237,10.10000000,,966.00,5110.91,0.747752,0.860000,181.65300000
"Kepler-1595 b","Kepler-1595","Transit",2016,4.56380468000,1.23000000,2.04000000,0.0510000000,980.00,5203.00,0.800000,0.840000,845.02200000
"Kepler-871 b","Kepler-871","Transit",2016,22.04590180000,3.74000000,13.50000000,0.1572000000,640.00,5993.00,1.140000,1.110000,1976.05000000
"TOI-1036 b","TOI-1036","Transit",2026,3.77952125496,6.28499593,32.50000000,,1294.00,5664.68,1.175540,1.030000,184.01500000
"Kepler-1478 b","Kepler-1478","Transit",2016,26.08405940000,1.73000000,3.64000000,0.1681000000,598.00,5904.00,1.060000,1.040000,1845.58000000
"Kepler-1966 b","Kepler-1966","Transit",2021,8.61742973300,1.10479327,1.39000000,0.0763000000,733.00,5009.00,0.840000,0.797000,484.60100000
"Kepler-1308 b","Kepler-1308","Transit",2016,2.10433811900,0.52000000,0.09330000,0.0250000000,662.00,3468.00,0.340000,0.350000,112.70500000
"Kepler-1172 b","Kepler-1172","Transit",2016,26.02044230000,3.20000000,10.30000000,0.1680000000,675.00,5558.00,0.890000,0.920000,1306.53000000
"Kepler-1912 b","Kepler-1912","Transit",2021,6.05921983700,1.35670508,2.41000000,0.0648900000,976.00,5734.00,0.962000,0.977000,297.01700000
"TOI-1750 b","TOI-1750","Transit",2026,11.33727129656,2.78943837,8.19000000,,612.92,4683.75,0.768675,0.767000,162.46000000
"Kepler-1964 b","Kepler-1964","Transit",2021,2.44082999200,1.78105870,3.83000000,0.0322000000,986.00,4803.00,0.698000,0.752000,
"Kepler-143 b","Kepler-143","Transit",2014,16.00758300000,2.41000000,6.39000000,0.1270000000,838.00,5848.00,1.359000,0.982000,809.46700000
"Kepler-735 b","Kepler-735","Transit",2016,11.51516988000,2.95000000,9.01000000,0.0965000000,657.00,5107.00,0.800000,0.850000,695.05900000
"Kepler-1067 c","Kepler-1067","Transit",2021,5.42583990100,1.74682428,3.70000000,0.0606900000,973.00,5594.00,0.934000,0.981000,667.69300000
"WASP-29 b","WASP-29","Transit",2010,3.92273000000,8.63093000,73.10090000,0.0457000000,970.00,4800.00,0.790000,0.770000,87.59530000
"Kepler-1532 b","Kepler-1532","Transit",2016,1.09366355900,1.35000000,2.39000000,0.0206000000,1681.00,5559.00,0.880000,0.910000,798.24600000
"Kepler-215 d","Kepler-215","Transit",2014,30.86442300000,2.39000000,23.60000000,0.1850000000,527.00,5739.00,1.027000,0.788000,485.99700000
"CoRoT-21 b","CoRoT-21","Transit",2012,2.72474000000,14.57170000,718.29580000,0.0417000000,2044.44,6200.00,1.950000,1.290000,1398.83419686
"Kepler-1586 b","Kepler-1586","Transit",2016,15.60492120000,1.52000000,2.92000000,0.1220800000,1013.00,6681.00,1.750000,1.450000,552.55000000
"Kepler-639 b","Kepler-639","Transit",2016,10.21420496000,2.38000000,6.26000000,0.0935800000,957.00,5896.00,1.290000,1.140000,850.24200000
"Kepler-1442 b","Kepler-1442","Transit",2016,81.41629410000,3.93000000,14.70000000,0.4081400000,522.00,6394.00,1.440000,1.340000,608.68000000
"Kepler-1972 b","Kepler-1972","Transit",2022,7.54425000000,0.80200000,2.02000000,0.0800600000,1084.00,5818.00,1.384000,1.120000,287.33900000
"Kepler-637 b","Kepler-637","Transit",2016,23.20584623000,4.75000000,20.20000000,0.1661900000,1002.00,6096.00,2.560000,1.640000,786.09100000
"K2-231 b","K2-231","Transit",2018,13.84190100000,2.50000000,6.80000000,,,5695.00,0.950000,1.010000,321.21500000
"Kepler-253 b","Kepler-253","Transit",2014,3.78398600000,1.63000000,3.29000000,0.0460000000,949.00,5208.00,0.786000,0.860000,838.59500000
"Kepler-210 c","Kepler-210","Transit",2014,7.97251300000,3.62000000,12.80000000,0.0700000000,497.00,4559.00,0.650000,0.770000,232.75000000
"Kepler-722 b","Kepler-722","Transit",2016,4.09357325200,2.63000000,7.41000000,0.0514000000,1182.00,5863.00,1.050000,1.030000,1239.50000000
"HAT-P-64 b","HAT-P-64","Transit",2021,4.00723200000,19.08889413,184.34047606,0.0538700000,1766.00,6457.00,1.735000,1.298000,651.89700000
"Kepler-1555 b","Kepler-1555","Transit",2016,8.10501635000,1.61000000,3.22000000,0.0805000000,959.00,5866.00,1.060000,1.040000,2013.27000000
"TIC 257060897 b","TIC 257060897","Transit",2021,3.66003639000,17.26183028,201.50321004,0.0492200000,1775.00,5993.00,1.863000,1.187000,505.70300000
"TOI-6393 b","TOI-6393","Transit",2026,9.53176110329,2.75958542,8.04000000,,696.00,5008.20,0.766023,0.835000,186.22900000
"pi Men c","HD 39091","Transit",2018,6.26783990000,2.01890000,3.63000000,0.0683900000,1169.80,5998.00,1.170000,1.070000,18.27020000
"TOI-1775 b","TOI-1775","Transit",2024,10.24055490000,8.04728896,96.00000000,0.0800000000,707.89,5284.00,0.828800,0.921800,149.23400000
"HD 181720 b","HD 181720","Radial Velocity",2009,956.00000000000,14.00000000,127.13200000,1.8500000000,249.06,5736.00,1.500000,1.030000,60.20460000
"Kepler-818 b","Kepler-818","Transit",2016,10.03538581400,5.11000000,22.90000000,0.0886000000,786.00,5638.00,0.920000,0.940000,925.03700000
"HD 96700 b","HD 96700","Radial Velocity",2021,8.12450000000,2.93000000,8.90000000,0.0777000000,1089.02,5845.00,1.160000,0.890000,25.41110000
"Kepler-401 c","Kepler-401","Transit",2014,47.31821800000,2.15000000,5.27000000,0.2690000000,598.00,6117.00,1.333000,1.173000,965.56000000
"Kepler-265 c","Kepler-265","Transit",2014,17.02893700000,2.63000000,7.41000000,0.1270000000,755.00,5835.00,1.103000,0.970000,1280.25000000
"Kepler-1168 b","Kepler-1168","Transit",2016,55.82265390000,2.50000000,6.80000000,0.2663000000,379.00,5157.00,0.820000,0.870000,752.66600000
"Kepler-1960 b","Kepler-1960","Transit",2021,2.29794001600,1.30749704,2.26000000,0.0354000000,1547.00,6371.00,1.072000,1.117000,1527.56000000
"Kepler-1564 b","Kepler-1564","Transit",2016,18.05403810000,1.47000000,2.76000000,0.1327000000,635.00,5528.00,0.900000,0.930000,908.80500000
"Kepler-1666 b","Kepler-1666","Transit",2020,25.84760000000,2.88273782,8.66000000,0.1761000000,672.00,6293.00,1.145860,1.230000,1379.37000000
"Kepler-532 b","Kepler-532","Transit",2016,12.92491623000,2.57000000,7.13000000,0.1015100000,620.00,5192.00,0.790000,0.870000,312.79800000
"Kepler-713 b","Kepler-713","Transit",2016,7.41114100000,2.48000000,6.71000000,0.0748000000,905.00,5785.00,0.990000,0.980000,1089.87000000
"HD 180053 b","HD 180053","Radial Velocity",2018,213.72000000000,13.30000000,697.31902000,0.8430000000,542.98,5131.00,4.060000,1.750000,137.04300000
"HD 181342 b","HD 181342","Radial Velocity",2009,564.10000000000,13.20000000,807.28820000,1.5920000000,410.15,4945.00,4.710000,1.690000,120.39100000
"Kepler-668 b","Kepler-668","Transit",2016,8.35390639000,2.70000000,7.75000000,0.0768000000,790.00,5352.00,0.820000,0.870000,784.61800000
"TOI-7008 b","TOI-7008","Transit",2026,0.84069041367,4.94735276,21.70000000,,1783.00,5116.06,0.952550,0.880000,410.46700000
"K2-148 b","K2-148","Transit",2018,4.38395000000,1.33000000,2.33000000,0.0454000000,733.87,4079.00,0.632000,0.650000,124.45800000
"Kepler-189 c","Kepler-189","Transit",2014,20.13486600000,2.38000000,22.70000000,0.1370000000,544.00,5235.00,0.750000,0.803000,591.53400000
"Kepler-223 c","Kepler-223","Transit",2014,9.84564000000,3.44000000,5.10000000,0.0911700000,947.00,5803.00,1.720000,1.125000,1859.71000000
"Kepler-271 d","Kepler-271","Transit",2016,5.24972541000,0.66000000,0.21900000,0.0555400000,954.00,5555.00,0.870000,0.900000,404.54200000
"Kepler-342 c","Kepler-342","Transit",2014,26.23413800000,1.96000000,4.50000000,0.1850000000,754.00,6175.00,1.472000,1.213000,781.61100000
"HD 168443 c","HD 168443","Radial Velocity",2000,1753.10960000000,12.20000000,5500.33841154,2.8420000000,205.47,5491.00,1.711479,0.980000,39.62450000
"K2-71 b","K2-71","Transit",2016,6.98541000000,2.15000000,5.27000000,0.0559000000,533.27,4006.00,0.426000,0.477000,153.19200000
"Kepler-394 c","Kepler-394","Transit",2014,12.13068600000,1.66000000,3.39000000,0.1100000000,901.00,6402.00,1.132000,0.870000,1058.72000000
"EPIC 212587672 c","EPIC 212587672","Transit",2021,23.22855500000,2.32000000,5.99000000,,658.00,6004.00,0.980000,0.990000,320.07000000
"Kepler-1600 c","Kepler-1600","Transit",2021,7.29804992700,1.94206512,4.43000000,0.0696100000,786.00,5119.00,0.834000,0.818000,1030.81000000
"Kepler-1344 b","Kepler-1344","Transit",2016,4.76830490000,1.84000000,4.04000000,0.0550100000,1219.00,5981.00,1.130000,1.090000,853.95900000
"GJ 887 b","GJ 887","Radial Velocity",2020,9.26190000000,1.80000000,3.90000000,0.0683000000,426.00,3688.00,0.468000,0.495000,3.28679000
"TOI-5882 b","TOI-5882","Transit",2025,7.14897200000,11.46678726,6995.40323807,0.0804000000,1515.00,5920.00,2.260000,1.334000,416.10400000
"Kepler-917 b","Kepler-917","Transit",2016,2.97041437500,1.91000000,4.31000000,0.0378000000,991.00,5418.00,0.760000,0.800000,3460.51000000
"HIP 109600 b","HIP 109600","Radial Velocity",2016,232.08000000000,13.20000000,851.78440000,0.7060000000,312.88,5530.00,0.971958,0.870000,66.33610000
"Kepler-1454 b","Kepler-1454","Transit",2016,47.03194790000,1.88000000,4.19000000,0.2447000000,492.00,5448.00,0.860000,0.900000,780.56600000
"HD 17092 b","HD 17092","Radial Velocity",2007,359.89999000000,12.50000000,3219.61790000,1.3100000000,671.64,4326.00,13.580000,6.730000,228.42200000
"HD 113538 b","HD 113538","Radial Velocity",2010,663.20000000000,13.20000000,114.41000000,1.2400000000,140.67,4462.00,0.530000,0.585000,16.28170000
"Kepler-1798 b","Kepler-1798","Transit",2021,16.85589981000,2.30911251,5.94000000,0.1082000000,408.00,3967.00,0.587000,0.593000,395.19600000
"Kepler-500 b","Kepler-500","Transit",2016,8.50832439800,2.58000000,7.18000000,0.0836100000,909.00,5813.00,1.030000,1.020000,807.48000000
"HD 126614 b","HD 126614","Radial Velocity",2009,1257.25303000000,12.70000000,107.74382997,2.2490000000,209.54,5568.00,1.369794,0.960000,73.09610000
"NGTS-16 b","NGTS-16","Transit",2021,4.84532000000,14.57167491,211.99154747,0.0523000000,1177.00,5550.00,1.213000,1.002000,898.16800000
"Kepler-869 b","Kepler-869","Transit",2016,40.42877550000,3.61000000,12.70000000,0.2244000000,494.00,5664.00,0.950000,0.970000,939.45500000
"Kepler-331 c","Kepler-331","Transit",2014,17.28111000000,1.84000000,4.04000000,0.1050000000,425.00,4347.00,0.492000,0.653000,580.11900000
"Kepler-970 b","Kepler-970","Transit",2016,16.73652500000,2.60900000,7.31000000,0.1390000000,464.00,4290.00,0.710000,0.670000,331.54500000
"HAT-P-70 b","HAT-P-70","Transit",2019,2.74432452000,20.96083000,2154.88740000,0.0473900000,2562.00,8450.00,1.858000,1.890000,330.73900000
"Kepler-1306 b","Kepler-1306","Transit",2016,16.29595382000,1.91000000,4.31000000,0.1230000000,678.00,5727.00,0.970000,0.980000,1107.50000000
"Kepler-1250 b","Kepler-1250","Transit",2016,2.60754383400,1.92000000,4.35000000,0.0393000000,1431.00,5717.00,0.980000,0.990000,2126.85000000
"HD 98649 b","HD 98649","Radial Velocity",2012,5384.00000000000,12.50000000,3082.93554790,5.9700000000,114.22,5759.00,1.010000,0.970000,42.17270000
"HD 28471 d","HD 28471","Radial Velocity",2025,11.68100000000,2.06000000,4.91000000,0.1000000000,945.00,5766.00,1.080000,0.980000,43.64550000
"K2-257 b","K2-257","Transit",2018,1.60588000000,0.83000000,0.49800000,0.0216000000,789.00,3725.00,0.500000,0.520000,64.00650000
"K2-185 b","K2-185","Transit",2018,10.61638400000,1.15000000,1.60000000,,809.00,5788.00,0.940000,0.960000,268.35700000
"HD 23079 c","HD 23079","Radial Velocity",2025,5.74891300000,2.80000000,8.26000000,,,5994.00,1.080000,1.160000,33.45910000
"Kepler-1617 b","Kepler-1617","Transit",2016,27.47855720000,1.20000000,1.87000000,0.1770700000,736.00,6167.00,1.220000,1.150000,898.31000000
"Kepler-168 b","Kepler-168","Transit",2014,4.42539100000,1.46000000,2.73000000,0.0560000000,1240.00,6282.00,1.107000,1.113000,1343.60000000
"K2-339 b","K2-339","Transit",2021,19.50742800000,1.92000000,4.35000000,,508.00,4857.00,0.720000,0.740000,360.36000000
"HATS-2 b","HATS-2","Transit",2013,1.35413379000,12.57647635,435.42491759,0.0231700000,1550.00,5227.00,0.876000,0.904000,341.92500000
"Kepler-256 b","Kepler-256","Transit",2014,1.62049300000,1.59000000,3.15000000,0.0270000000,1681.00,5551.00,1.301000,1.037000,1026.43000000
"HD 113996 b","HD 113996","Radial Velocity",2017,610.20000000000,12.70000000,2002.32900000,1.6000000000,798.69,4181.00,25.110000,1.490000,116.33400000
"Kepler-85 c","Kepler-85","Transit",2012,12.51000000000,1.97800000,2.15000000,0.1036300000,706.00,5505.20,0.875000,0.928000,765.02500000
"HD 80913 b","HD 80913","Radial Velocity",2022,10839.83341000000,12.00000000,7505.20000290,9.9500000000,118.23,6013.24,1.654200,1.110000,61.36030000
"TOI-1298 b","TOI-1298","Transit",2021,4.53714300000,9.65807033,99.00000000,0.0570000000,1278.00,5752.00,1.453600,1.218700,319.03600000
"HD 63433 d","HD 63433","Transit",2023,4.20907500000,1.07300000,1.25000000,0.0503000000,1040.00,5688.00,0.912000,0.990000,22.40350000
"HR 810 b","HR 810","Radial Velocity",1999,302.79999000000,12.70000000,1970.53612340,0.9200000000,329.57,6167.00,1.130000,1.340000,17.31810000
"HD 94890 b","HD 94890","Radial Velocity",2025,824.61000000000,13.30000000,676.97450691,2.0700000000,533.83,4867.00,10.710000,1.740000,61.70120000
"Kepler-662 b","Kepler-662","Transit",2016,21.67697486000,2.18000000,5.39000000,0.1408000000,530.00,4897.00,0.740000,0.790000,815.63700000
"HD 18143 b","HD 18143","Radial Velocity",2022,10.28510000000,3.28000000,10.80616584,0.0880000000,769.92,5078.00,0.870000,0.850000,22.52430000
"Kepler-231 c","Kepler-231","Transit",2014,19.27156600000,1.93000000,24.10000000,0.1140000000,393.00,3767.00,0.490000,0.580000,316.61800000
"Kepler-214 b","Kepler-214","Transit",2014,15.66054400000,2.61000000,7.32000000,0.1300000000,758.00,6169.00,1.352000,1.110000,1208.44000000
"HD 219139 b","HD 219139","Radial Velocity",2021,275.50000000000,14.00000000,247.90615746,0.9400000000,804.83,4831.00,11.220000,1.460000,104.93500000
"Kepler-11 g","Kepler-11","Transit",2010,118.38070000000,3.33000000,25.00000000,0.4660000000,376.00,5663.00,1.065000,0.961000,646.34600000
"Kepler-702 b","Kepler-702","Transit",2016,10.52629406300,9.17000000,61.80000000,0.0880000000,713.00,5419.00,0.860000,0.900000,992.07100000
"K2-337 b","K2-337","Transit",2021,16.27356300000,2.62000000,7.37000000,,850.00,5869.00,1.320000,0.940000,421.63600000
"Kepler-138 c","Kepler-138","Transit",2014,13.78150000000,1.51000000,2.30000000,0.0913000000,410.00,3841.00,0.535000,0.535000,66.86240000
"DE CVn b","DE CVn","Eclipse Timing Variations",2018,4098.10000000000,12.40000000,3823.27330161,5.7500000000,46.91,3579.00,0.424754,0.510000,30.52250000
"TOI-4578 b","TOI-4578","Transit",2026,8.62392630369,2.26974262,5.77000000,,842.42,5951.32,0.878735,1.077000,182.24900000
"TOI-1472 c","TOI-1472","Radial Velocity",2025,15.53817470000,3.33400000,21.13000000,0.1160000000,662.00,5100.00,0.840000,0.870000,121.84000000
"TIC 88785435 b","TIC 88785435","Transit",2025,10.50884300000,5.03000000,22.30000000,0.0843200000,635.00,3998.00,0.911000,0.724000,122.38600000
"Kepler-1898 b","Kepler-1898","Transit",2021,4.76562023200,0.93353523,0.76000000,0.0506300000,1167.00,5702.00,1.125000,0.837000,360.92100000
"Kepler-319 b","Kepler-319","Transit",2014,4.36270500000,1.63000000,3.29000000,0.0510000000,1023.00,5526.00,0.903000,0.933000,503.43600000
"HAT-P-60 b","HAT-P-60","Transit",2021,4.79478130000,18.28184752,182.43350562,0.0627700000,1772.00,6212.00,2.197000,1.435000,233.22000000
